# Code generated by scripts/generate_iam_mappings.go; DO NOT EDIT.
# Source: https://servicereference.us-east-1.amazonaws.com/v1/service-list.json
# Services: 452
ec2:ResetNetworkInterfaceAttribute	ec2:ResetNetworkInterfaceAttribute
ec2:ResetSnapshotAttribute	ec2:ResetSnapshotAttribute
ec2:RestoreImageFromRecycleBin	ec2:RestoreImageFromRecycleBin
ec2:RestoreManagedPrefixListVersion	ec2:RestoreManagedPrefixListVersion
ec2:RestoreSnapshotFromRecycleBin	ec2:RestoreSnapshotFromRecycleBin
ec2:RestoreSnapshotTier	ec2:RestoreSnapshotTier
ec2:RestoreVolumeFromRecycleBin	ec2:RestoreVolumeFromRecycleBin
ec2:RevokeClientVpnIngress	ec2:RevokeClientVpnIngress
ec2:RevokeSecurityGroupEgress	ec2:RevokeSecurityGroupEgress
ec2:RevokeSecurityGroupIngress	ec2:RevokeSecurityGroupIngress
ec2:RunInstances	ec2:CreateTags,ec2:RunInstances,iam:PassRole
ec2:RunScheduledInstances	ec2:RunScheduledInstances
ec2:SearchLocalGatewayRoutes	ec2:SearchLocalGatewayRoutes
ec2:SearchTransitGatewayMulticastGroups	ec2:SearchTransitGatewayMulticastGroups
ec2:SearchTransitGatewayRoutes	ec2:SearchTransitGatewayRoutes
ec2:SendDiagnosticInterrupt	ec2:SendDiagnosticInterrupt
ec2:StartDeclarativePoliciesReport	ec2:CreateTags,ec2:StartDeclarativePoliciesReport
ec2:StartInstances	ec2:StartInstances
ec2:StartNetworkInsightsAccessScopeAnalysis	ec2:CreateTags,ec2:StartNetworkInsightsAccessScopeAnalysis
ec2:StartNetworkInsightsAnalysis	ec2:CreateTags,ec2:StartNetworkInsightsAnalysis
ec2:StartVpcEndpointServicePrivateDnsVerification	ec2:StartVpcEndpointServicePrivateDnsVerification
ec2:StopInstances	ec2:StopInstances
ec2:TerminateClientVpnConnections	ec2:TerminateClientVpnConnections
ec2:TerminateInstances	ec2:TerminateInstances
ec2:UnassignIpv6Addresses	ec2:UnassignIpv6Addresses
ec2:UnassignPrivateIpAddresses	ec2:UnassignPrivateIpAddresses
ec2:UnassignPrivateNatGatewayAddress	ec2:UnassignPrivateNatGatewayAddress
ec2:UnlockSnapshot	ec2:UnlockSnapshot
ec2:UnmonitorInstances	ec2:UnmonitorInstances
ec2:UpdateCapacityManagerMonitoredTagKeys	ec2:UpdateCapacityManagerMonitoredTagKeys
ec2:UpdateCapacityManagerOrganizationsAccess	ec2:UpdateCapacityManagerOrganizationsAccess
ec2:UpdateInterruptibleCapacityReservationAllocation	ec2:UpdateInterruptibleCapacityReservationAllocation
ec2:UpdateSecurityGroupRuleDescriptionsEgress	ec2:UpdateSecurityGroupRuleDescriptionsEgress
ec2:UpdateSecurityGroupRuleDescriptionsIngress	ec2:UpdateSecurityGroupRuleDescriptionsIngress
ec2:WithdrawByoipCidr	ec2:WithdrawByoipCidr
ecr-public:BatchCheckLayerAvailability	ecr-public:BatchCheckLayerAvailability
ecr-public:BatchDeleteImage	ecr-public:BatchDeleteImage
ecr-public:CompleteLayerUpload	ecr-public:CompleteLayerUpload
ecr-public:CreateRepository	ecr-public:CreateRepository,ecr-public:TagResource
ecr-public:DeleteRepository	ecr-public:DeleteRepository
ecr-public:DeleteRepositoryPolicy	ecr-public:DeleteRepositoryPolicy
ecr-public:DescribeImageTags	ecr-public:DescribeImageTags
ecr-public:DescribeImages	ecr-public:DescribeImages
ecr-public:DescribeRegistries	ecr-public:DescribeRegistries
ecr-public:DescribeRepositories	ecr-public:DescribeRepositories
ecr-public:GetAuthorizationToken	ecr-public:GetAuthorizationToken,sts:GetServiceBearerToken
ecr-public:GetRegistryCatalogData	ecr-public:GetRegistryCatalogData
ecr-public:GetRepositoryCatalogData	ecr-public:GetRepositoryCatalogData
ecr-public:GetRepositoryPolicy	ecr-public:GetRepositoryPolicy
ecr-public:InitiateLayerUpload	ecr-public:InitiateLayerUpload
ecr-public:ListTagsForResource	ecr-public:ListTagsForResource
ecr-public:PutImage	ecr-public:PutImage
ecr-public:PutRegistryCatalogData	ecr-public:PutRegistryCatalogData
ecr-public:PutRepositoryCatalogData	ecr-public:PutRepositoryCatalogData
ecr-public:SetRepositoryPolicy	ecr-public:SetRepositoryPolicy
ecr-public:TagResource	ecr-public:TagResource
ecr-public:UntagResource	ecr-public:UntagResource
ecr-public:UploadLayerPart	ecr-public:UploadLayerPart
ecr:BatchCheckLayerAvailability	ecr:BatchCheckLayerAvailability
ecr:BatchDeleteImage	ecr:BatchDeleteImage
ecr:BatchGetImage	ecr:BatchGetImage,ecr:BatchImportUpstreamImage,ecr:CreateRepository,ecr:TagResource
ecr:BatchGetRepositoryScanningConfiguration	ecr:BatchGetRepositoryScanningConfiguration
ecr:CompleteLayerUpload	ecr:CompleteLayerUpload
ecr:CreatePullThroughCacheRule	ecr:CreatePullThroughCacheRule,iam:PassRole
ecr:CreateRepository	ecr:CreateRepository,ecr:TagResource
ecr:CreateRepositoryCreationTemplate	ecr:CreateRepository,ecr:CreateRepositoryCreationTemplate,ecr:PutLifecyclePolicy,ecr:SetRepositoryPolicy,iam:PassRole
ecr:DeleteLifecyclePolicy	ecr:DeleteLifecyclePolicy
ecr:DeletePullThroughCacheRule	ecr:DeletePullThroughCacheRule
ecr:DeleteRegistryPolicy	ecr:DeleteRegistryPolicy
ecr:DeleteRepository	ecr:DeleteRepository
ecr:DeleteRepositoryCreationTemplate	ecr:DeleteRepositoryCreationTemplate
ecr:DeleteRepositoryPolicy	ecr:DeleteRepositoryPolicy
ecr:DeleteSigningConfiguration	ecr:DeleteSigningConfiguration
ecr:DeregisterPullTimeUpdateExclusion	ecr:DeregisterPullTimeUpdateExclusion
ecr:DescribeImageReplicationStatus	ecr:DescribeImageReplicationStatus
ecr:DescribeImageScanFindings	ecr:DescribeImageScanFindings
ecr:DescribeImageSigningStatus	ecr:DescribeImageSigningStatus
ecr:DescribeImages	ecr:DescribeImages
ecr:DescribePullThroughCacheRules	ecr:DescribePullThroughCacheRules
ecr:DescribeRegistry	ecr:DescribeRegistry
ecr:DescribeRepositories	ecr:DescribeRepositories
ecr:DescribeRepositoryCreationTemplates	ecr:DescribeRepositoryCreationTemplates
ecr:GetAccountSetting	ecr:GetAccountSetting
ecr:GetAuthorizationToken	ecr:GetAuthorizationToken
ecr:GetDownloadUrlForLayer	ecr:BatchImportUpstreamImage,ecr:GetDownloadUrlForLayer
ecr:GetLifecyclePolicy	ecr:GetLifecyclePolicy
ecr:GetLifecyclePolicyPreview	ecr:GetLifecyclePolicyPreview
ecr:GetRegistryPolicy	ecr:GetRegistryPolicy
ecr:GetRegistryScanningConfiguration	ecr:GetRegistryScanningConfiguration
ecr:GetRepositoryPolicy	ecr:GetRepositoryPolicy
ecr:GetSigningConfiguration	ecr:GetSigningConfiguration
ecr:InitiateLayerUpload	ecr:InitiateLayerUpload
ecr:ListImageReferrers	ecr:BatchGetImage,ecr:BatchImportUpstreamImage,ecr:CreateRepository
ecr:ListImages	ecr:ListImages
ecr:ListPullTimeUpdateExclusions	ecr:ListPullTimeUpdateExclusions
ecr:ListTagsForResource	ecr:ListTagsForResource
ecr:PutAccountSetting	ecr:PutAccountSetting
ecr:PutImage	ecr:PutImage
ecr:PutImageScanningConfiguration	ecr:PutImageScanningConfiguration
ecr:PutImageTagMutability	ecr:PutImageTagMutability
ecr:PutLifecyclePolicy	ecr:PutLifecyclePolicy
ecr:PutRegistryPolicy	ecr:PutRegistryPolicy
ecr:PutRegistryScanningConfiguration	ecr:PutRegistryScanningConfiguration
ecr:PutReplicationConfiguration	ecr:PutReplicationConfiguration
ecr:PutSigningConfiguration	ecr:PutSigningConfiguration
ecr:RegisterPullTimeUpdateExclusion	ecr:RegisterPullTimeUpdateExclusion
ecr:SetRepositoryPolicy	ecr:SetRepositoryPolicy
ecr:StartImageScan	ecr:StartImageScan
ecr:StartLifecyclePolicyPreview	ecr:StartLifecyclePolicyPreview
ecr:TagResource	ecr:TagResource
ecr:UntagResource	ecr:UntagResource
ecr:UpdateImageStorageClass	ecr:UpdateImageStorageClass
ecr:UpdatePullThroughCacheRule	ecr:UpdatePullThroughCacheRule,iam:PassRole
ecr:UpdateRepositoryCreationTemplate	ecr:CreateRepository,ecr:PutLifecyclePolicy,ecr:SetRepositoryPolicy,ecr:UpdateRepositoryCreationTemplate,iam:PassRole
ecr:UploadLayerPart	ecr:UploadLayerPart
ecr:ValidatePullThroughCacheRule	ecr:ValidatePullThroughCacheRule
ecs:ContinueServiceDeployment	ecs:ContinueServiceDeployment
ecs:CreateCapacityProvider	ecs:CreateCapacityProvider,ecs:PutClusterCapacityProviders,ecs:TagResource,iam:PassRole
ecs:CreateCluster	ecs:CreateCluster,ecs:TagResource
ecs:CreateDaemon	ecs:CreateDaemon,ecs:TagResource,iam:PassRole
ecs:CreateExpressGatewayService	ecs:CreateCluster,ecs:CreateExpressGatewayService,ecs:RegisterTaskDefinition,ecs:TagResource,iam:PassRole
ecs:CreateService	ecs:CreateService,ecs:TagResource,iam:PassRole
ecs:CreateTaskSet	ecs:CreateTaskSet,ecs:TagResource,iam:PassRole
ecs:DeleteAccountSetting	ecs:DeleteAccountSetting
ecs:DeleteAttributes	ecs:DeleteAttributes
ecs:DeleteCapacityProvider	ecs:DeleteCapacityProvider,ecs:PutClusterCapacityProviders
ecs:DeleteCluster	ecs:DeleteCluster
ecs:DeleteDaemon	ecs:DeleteDaemon
ecs:DeleteDaemonTaskDefinition	ecs:DeleteDaemonTaskDefinition
ecs:DeleteExpressGatewayService	ecs:DeleteExpressGatewayService
ecs:DeleteService	ecs:DeleteService
ecs:DeleteTaskDefinitions	ecs:DeleteTaskDefinitions
ecs:DeleteTaskSet	ecs:DeleteTaskSet
ecs:DeregisterContainerInstance	ecs:DeregisterContainerInstance
ecs:DeregisterTaskDefinition	ecs:DeregisterTaskDefinition
ecs:DescribeCapacityProviders	ecs:DescribeCapacityProviders
ecs:DescribeClusters	ecs:DescribeClusters
ecs:DescribeContainerInstances	ecs:DescribeContainerInstances
ecs:DescribeDaemon	ecs:DescribeDaemon
ecs:DescribeDaemonDeployments	ecs:DescribeDaemonDeployments
ecs:DescribeDaemonRevisions	ecs:DescribeDaemonRevisions
ecs:DescribeDaemonTaskDefinition	ecs:DescribeDaemonTaskDefinition
ecs:DescribeExpressGatewayService	ecs:DescribeExpressGatewayService
ecs:DescribeServiceDeployments	ecs:DescribeServiceDeployments
ecs:DescribeServiceRevisions	ecs:DescribeServiceRevisions
ecs:DescribeServices	ecs:DescribeServices
ecs:DescribeTaskDefinition	ecs:DescribeTaskDefinition
ecs:DescribeTaskSets	ecs:DescribeTaskSets
ecs:DescribeTasks	ecs:DescribeTasks
ecs:DiscoverPollEndpoint	ecs:DiscoverPollEndpoint
ecs:ExecuteCommand	ecs:ExecuteCommand
ecs:GetTaskProtection	ecs:GetTaskProtection
ecs:ListAccountSettings	ecs:ListAccountSettings
ecs:ListAttributes	ecs:ListAttributes
ecs:ListClusters	ecs:ListClusters
ecs:ListContainerInstances	ecs:ListContainerInstances
ecs:ListDaemonDeployments	ecs:ListDaemonDeployments
ecs:ListDaemonTaskDefinitions	ecs:ListDaemonTaskDefinitions
ecs:ListDaemons	ecs:ListDaemons
ecs:ListServiceDeployments	ecs:ListServiceDeployments
ecs:ListServices	ecs:ListServices
ecs:ListServicesByNamespace	ecs:ListServicesByNamespace
ecs:ListTagsForResource	ecs:ListTagsForResource
ecs:ListTaskDefinitionFamilies	ecs:ListTaskDefinitionFamilies
ecs:ListTaskDefinitions	ecs:ListTaskDefinitions
ecs:ListTasks	ecs:ListTasks
ecs:PutAccountSetting	ecs:PutAccountSetting
ecs:PutAccountSettingDefault	ecs:PutAccountSettingDefault
ecs:PutAttributes	ecs:PutAttributes
ecs:PutClusterCapacityProviders	ecs:PutClusterCapacityProviders
ecs:RegisterContainerInstance	ecs:RegisterContainerInstance,ecs:TagResource
ecs:RegisterDaemonTaskDefinition	ecs:RegisterDaemonTaskDefinition,ecs:TagResource,iam:PassRole
ecs:RegisterTaskDefinition	ecs:RegisterTaskDefinition,ecs:TagResource,iam:PassRole
ecs:RunTask	ecs:RunTask,ecs:TagResource,iam:PassRole
ecs:StartTask	ecs:StartTask,ecs:TagResource,iam:PassRole
ecs:StopServiceDeployment	ecs:StopServiceDeployment
ecs:StopTask	ecs:StopTask
ecs:SubmitAttachmentStateChanges	ecs:SubmitAttachmentStateChanges
ecs:SubmitContainerStateChange	ecs:SubmitContainerStateChange
ecs:SubmitTaskStateChange	ecs:SubmitTaskStateChange
ecs:TagResource	ecs:TagResource
ecs:UntagResource	ecs:UntagResource
ecs:UpdateCapacityProvider	ecs:PutClusterCapacityProviders,ecs:UpdateCapacityProvider,iam:PassRole
ecs:UpdateCluster	ecs:UpdateCluster
ecs:UpdateClusterSettings	ecs:UpdateClusterSettings
ecs:UpdateContainerAgent	ecs:UpdateContainerAgent
ecs:UpdateContainerInstancesState	ecs:UpdateContainerInstancesState
ecs:UpdateDaemon	ecs:UpdateDaemon,iam:PassRole
ecs:UpdateExpressGatewayService	ecs:RegisterTaskDefinition,ecs:UpdateExpressGatewayService,iam:PassRole
ecs:UpdateService	ecs:UpdateService,iam:PassRole
ecs:UpdateServicePrimaryTaskSet	ecs:UpdateServicePrimaryTaskSet
ecs:UpdateTaskProtection	ecs:UpdateTaskProtection
ecs:UpdateTaskSet	ecs:UpdateTaskSet
efs:CreateAccessPoint	elasticfilesystem:CreateAccessPoint,elasticfilesystem:TagResource
efs:CreateFileSystem	elasticfilesystem:CreateFileSystem,elasticfilesystem:TagResource
efs:CreateMountTarget	elasticfilesystem:CreateMountTarget
efs:CreateReplicationConfiguration	elasticfilesystem:CreateReplicationConfiguration,iam:PassRole
efs:CreateTags	elasticfilesystem:CreateTags
efs:DeleteAccessPoint	elasticfilesystem:DeleteAccessPoint
efs:DeleteFileSystem	elasticfilesystem:DeleteFileSystem
efs:DeleteFileSystemPolicy	elasticfilesystem:DeleteFileSystemPolicy
efs:DeleteMountTarget	elasticfilesystem:DeleteMountTarget
efs:DeleteReplicationConfiguration	elasticfilesystem:DeleteReplicationConfiguration
efs:DeleteTags	elasticfilesystem:DeleteTags
efs:DescribeAccessPoints	elasticfilesystem:DescribeAccessPoints
efs:DescribeAccountPreferences	elasticfilesystem:DescribeAccountPreferences
efs:DescribeBackupPolicy	elasticfilesystem:DescribeBackupPolicy
efs:DescribeFileSystemPolicy	elasticfilesystem:DescribeFileSystemPolicy
efs:DescribeFileSystems	elasticfilesystem:DescribeFileSystems
efs:DescribeLifecycleConfiguration	elasticfilesystem:DescribeLifecycleConfiguration
efs:DescribeMountTargetSecurityGroups	elasticfilesystem:DescribeMountTargetSecurityGroups
efs:DescribeMountTargets	elasticfilesystem:DescribeMountTargets
efs:DescribeReplicationConfigurations	elasticfilesystem:DescribeReplicationConfigurations
efs:DescribeTags	elasticfilesystem:DescribeTags
efs:ListTagsForResource	elasticfilesystem:ListTagsForResource
efs:ModifyMountTargetSecurityGroups	elasticfilesystem:ModifyMountTargetSecurityGroups
efs:PutAccountPreferences	elasticfilesystem:PutAccountPreferences
efs:PutBackupPolicy	elasticfilesystem:PutBackupPolicy
efs:PutFileSystemPolicy	elasticfilesystem:PutFileSystemPolicy
efs:PutLifecycleConfiguration	elasticfilesystem:PutLifecycleConfiguration
efs:TagResource	elasticfilesystem:TagResource
efs:UntagResource	elasticfilesystem:UntagResource
efs:UpdateFileSystem	elasticfilesystem:UpdateFileSystem
efs:UpdateFileSystemProtection	elasticfilesystem:UpdateFileSystemProtection
eks-auth:AssumeRoleForPodIdentity	eks-auth:AssumeRoleForPodIdentity
eks:AssociateAccessPolicy	eks:AssociateAccessPolicy
eks:AssociateEncryptionConfig	eks:AssociateEncryptionConfig
eks:AssociateIdentityProviderConfig	eks:AssociateIdentityProviderConfig,eks:TagResource
eks:CancelUpdate	eks:CancelUpdate
eks:CreateAccessEntry	eks:CreateAccessEntry,eks:TagResource,iam:PassRole
eks:CreateAddon	eks:CreateAddon,eks:TagResource,iam:PassRole
eks:CreateCapability	eks:CreateCapability,eks:TagResource,iam:PassRole
eks:CreateCluster	eks:CreateAccessEntry,eks:CreateCluster,eks:TagResource,iam:PassRole
eks:CreateEksAnywhereSubscription	eks:CreateEksAnywhereSubscription,eks:TagResource
eks:CreateFargateProfile	eks:CreateFargateProfile,eks:TagResource,iam:PassRole
eks:CreateNodegroup	eks:CreateNodegroup,eks:TagResource,iam:PassRole
eks:CreatePodIdentityAssociation	eks:CreatePodIdentityAssociation,eks:TagResource,iam:PassRole
eks:DeleteAccessEntry	eks:DeleteAccessEntry
eks:DeleteAddon	eks:DeleteAddon
eks:DeleteCapability	eks:DeleteCapability
eks:DeleteCluster	eks:DeleteCluster
eks:DeleteEksAnywhereSubscription	eks:DeleteEksAnywhereSubscription
eks:DeleteFargateProfile	eks:DeleteFargateProfile
eks:DeleteNodegroup	eks:DeleteNodegroup
eks:DeletePodIdentityAssociation	eks:DeletePodIdentityAssociation
eks:DeregisterCluster	eks:DeregisterCluster
eks:DescribeAccessEntry	eks:DescribeAccessEntry
eks:DescribeAddon	eks:DescribeAddon
eks:DescribeAddonConfiguration	eks:DescribeAddonConfiguration
eks:DescribeAddonVersions	eks:DescribeAddonVersions
eks:DescribeCapability	eks:DescribeCapability
eks:DescribeCluster	eks:DescribeCluster
eks:DescribeClusterVersions	eks:DescribeClusterVersions
eks:DescribeEksAnywhereSubscription	eks:DescribeEksAnywhereSubscription
eks:DescribeFargateProfile	eks:DescribeFargateProfile
eks:DescribeIdentityProviderConfig	eks:DescribeIdentityProviderConfig
eks:DescribeInsight	eks:DescribeInsight
eks:DescribeInsightsRefresh	eks:DescribeInsightsRefresh
eks:DescribeNodegroup	eks:DescribeNodegroup
eks:DescribePodIdentityAssociation	eks:DescribePodIdentityAssociation
eks:DescribeUpdate	eks:DescribeUpdate
eks:DisassociateAccessPolicy	eks:DisassociateAccessPolicy
eks:DisassociateIdentityProviderConfig	eks:DisassociateIdentityProviderConfig
eks:ListAccessEntries	eks:ListAccessEntries
eks:ListAccessPolicies	eks:ListAccessPolicies
eks:ListAddons	eks:ListAddons
eks:ListAssociatedAccessPolicies	eks:ListAssociatedAccessPolicies
eks:ListCapabilities	eks:ListCapabilities
eks:ListClusters	eks:ListClusters
eks:ListEksAnywhereSubscriptions	eks:ListEksAnywhereSubscriptions
eks:ListFargateProfiles	eks:ListFargateProfiles
eks:ListIdentityProviderConfigs	eks:ListIdentityProviderConfigs
eks:ListInsights	eks:ListInsights
eks:ListNodegroups	eks:ListNodegroups
eks:ListPodIdentityAssociations	eks:ListPodIdentityAssociations
eks:ListTagsForResource	eks:ListTagsForResource
eks:ListUpdates	eks:ListUpdates
eks:RegisterCluster	eks:RegisterCluster,eks:TagResource,iam:PassRole
eks:StartInsightsRefresh	eks:StartInsightsRefresh
eks:TagResource	eks:TagResource
eks:UntagResource	eks:UntagResource
eks:UpdateAccessEntry	eks:UpdateAccessEntry
eks:UpdateAddon	eks:UpdateAddon,iam:PassRole
eks:UpdateCapability	eks:UpdateCapability,iam:PassRole
eks:UpdateClusterConfig	eks:CreateAccessEntry,eks:UpdateClusterConfig,iam:PassRole
eks:UpdateClusterVersion	eks:UpdateClusterVersion
eks:UpdateEksAnywhereSubscription	eks:UpdateEksAnywhereSubscription
eks:UpdateNodegroupConfig	eks:UpdateNodegroupConfig
eks:UpdateNodegroupVersion	eks:UpdateNodegroupVersion
eks:UpdatePodIdentityAssociation	eks:UpdatePodIdentityAssociation,iam:PassRole
elasticache:AddTagsToResource	elasticache:AddTagsToResource
elasticache:AuthorizeCacheSecurityGroupIngress	elasticache:AuthorizeCacheSecurityGroupIngress
elasticache:BatchApplyUpdateAction	elasticache:BatchApplyUpdateAction
elasticache:BatchStopUpdateAction	elasticache:BatchStopUpdateAction
elasticache:CompleteMigration	elasticache:CompleteMigration
elasticache:CopyServerlessCacheSnapshot	elasticache:AddTagsToResource,elasticache:CopyServerlessCacheSnapshot
elasticache:CopySnapshot	elasticache:AddTagsToResource,elasticache:CopySnapshot
elasticache:CreateCacheCluster	elasticache:AddTagsToResource,elasticache:CreateCacheCluster
elasticache:CreateCacheParameterGroup	elasticache:AddTagsToResource,elasticache:CreateCacheParameterGroup
elasticache:CreateCacheSecurityGroup	elasticache:CreateCacheSecurityGroup
elasticache:CreateCacheSubnetGroup	elasticache:AddTagsToResource,elasticache:CreateCacheSubnetGroup
elasticache:CreateGlobalReplicationGroup	elasticache:CreateGlobalReplicationGroup
elasticache:CreateReplicationGroup	elasticache:AddTagsToResource,elasticache:CreateReplicationGroup
elasticache:CreateServerlessCache	elasticache:AddTagsToResource,elasticache:CreateServerlessCache
elasticache:CreateServerlessCacheSnapshot	elasticache:AddTagsToResource,elasticache:CreateServerlessCacheSnapshot
elasticache:CreateSnapshot	elasticache:AddTagsToResource,elasticache:CreateSnapshot
elasticache:CreateUser	elasticache:AddTagsToResource,elasticache:CreateUser
elasticache:CreateUserGroup	elasticache:AddTagsToResource,elasticache:CreateUserGroup
elasticache:DecreaseNodeGroupsInGlobalReplicationGroup	elasticache:DecreaseNodeGroupsInGlobalReplicationGroup
elasticache:DecreaseReplicaCount	elasticache:DecreaseReplicaCount
elasticache:DeleteCacheCluster	elasticache:CreateSnapshot,elasticache:DeleteCacheCluster
elasticache:DeleteCacheParameterGroup	elasticache:DeleteCacheParameterGroup
elasticache:DeleteCacheSecurityGroup	elasticache:DeleteCacheSecurityGroup
elasticache:DeleteCacheSubnetGroup	elasticache:DeleteCacheSubnetGroup
elasticache:DeleteGlobalReplicationGroup	elasticache:DeleteGlobalReplicationGroup
elasticache:DeleteReplicationGroup	elasticache:CreateSnapshot,elasticache:DeleteReplicationGroup
elasticache:DeleteServerlessCache	elasticache:CreateServerlessCacheSnapshot,elasticache:DeleteServerlessCache
elasticache:DeleteServerlessCacheSnapshot	elasticache:DeleteServerlessCacheSnapshot
elasticache:DeleteSnapshot	elasticache:DeleteSnapshot
elasticache:DeleteUser	elasticache:DeleteUser
elasticache:DeleteUserGroup	elasticache:DeleteUserGroup
elasticache:DescribeCacheClusters	elasticache:DescribeCacheClusters
elasticache:DescribeCacheEngineVersions	elasticache:DescribeCacheEngineVersions
elasticache:DescribeCacheParameterGroups	elasticache:DescribeCacheParameterGroups
elasticache:DescribeCacheParameters	elasticache:DescribeCacheParameters
elasticache:DescribeCacheSecurityGroups	elasticache:DescribeCacheSecurityGroups
elasticache:DescribeCacheSubnetGroups	elasticache:DescribeCacheSubnetGroups
elasticache:DescribeEngineDefaultParameters	elasticache:DescribeEngineDefaultParameters
elasticache:DescribeEvents	elasticache:DescribeEvents
elasticache:DescribeGlobalReplicationGroups	elasticache:DescribeGlobalReplicationGroups
elasticache:DescribeReplicationGroups	elasticache:DescribeReplicationGroups
elasticache:DescribeReservedCacheNodes	elasticache:DescribeReservedCacheNodes
elasticache:DescribeReservedCacheNodesOfferings	elasticache:DescribeReservedCacheNodesOfferings
elasticache:DescribeServerlessCacheSnapshots	elasticache:DescribeServerlessCacheSnapshots
elasticache:DescribeServerlessCaches	elasticache:DescribeServerlessCaches
elasticache:DescribeServiceUpdates	elasticache:DescribeServiceUpdates
elasticache:DescribeSnapshots	elasticache:DescribeSnapshots
elasticache:DescribeUpdateActions	elasticache:DescribeUpdateActions
elasticache:DescribeUserGroups	elasticache:DescribeUserGroups
elasticache:DescribeUsers	elasticache:DescribeUsers
elasticache:DisassociateGlobalReplicationGroup	elasticache:DisassociateGlobalReplicationGroup
elasticache:ExportServerlessCacheSnapshot	elasticache:ExportServerlessCacheSnapshot
elasticache:FailoverGlobalReplicationGroup	elasticache:FailoverGlobalReplicationGroup
elasticache:IncreaseNodeGroupsInGlobalReplicationGroup	elasticache:IncreaseNodeGroupsInGlobalReplicationGroup
elasticache:IncreaseReplicaCount	elasticache:IncreaseReplicaCount
elasticache:ListAllowedNodeTypeModifications	elasticache:ListAllowedNodeTypeModifications
elasticache:ListTagsForResource	elasticache:ListTagsForResource
elasticache:ModifyCacheCluster	elasticache:ModifyCacheCluster
elasticache:ModifyCacheParameterGroup	elasticache:ModifyCacheParameterGroup
elasticache:ModifyCacheSubnetGroup	elasticache:ModifyCacheSubnetGroup
elasticache:ModifyGlobalReplicationGroup	elasticache:ModifyGlobalReplicationGroup
elasticache:ModifyReplicationGroup	elasticache:ModifyReplicationGroup
elasticache:ModifyReplicationGroupShardConfiguration	elasticache:ModifyReplicationGroupShardConfiguration
elasticache:ModifyServerlessCache	elasticache:ModifyServerlessCache
elasticache:ModifyUser	elasticache:ModifyUser
elasticache:ModifyUserGroup	elasticache:ModifyUserGroup
elasticache:PurchaseReservedCacheNodesOffering	elasticache:AddTagsToResource,elasticache:PurchaseReservedCacheNodesOffering
elasticache:RebalanceSlotsInGlobalReplicationGroup	elasticache:RebalanceSlotsInGlobalReplicationGroup
elasticache:RebootCacheCluster	elasticache:RebootCacheCluster
elasticache:RemoveTagsFromResource	elasticache:RemoveTagsFromResource
elasticache:ResetCacheParameterGroup	elasticache:ResetCacheParameterGroup
elasticache:RevokeCacheSecurityGroupIngress	elasticache:RevokeCacheSecurityGroupIngress
elasticache:StartMigration	elasticache:StartMigration
elasticache:TestFailover	elasticache:TestFailover
elasticache:TestMigration	elasticache:TestMigration
elasticbeanstalk:DescribeEnvironments	elasticbeanstalk:DescribeEnvironments
elasticfilesystem:CreateAccessPoint	elasticfilesystem:CreateAccessPoint,elasticfilesystem:TagResource
elasticfilesystem:CreateFileSystem	elasticfilesystem:CreateFileSystem,elasticfilesystem:TagResource
elasticfilesystem:CreateMountTarget	elasticfilesystem:CreateMountTarget
elasticfilesystem:CreateReplicationConfiguration	elasticfilesystem:CreateReplicationConfiguration,iam:PassRole
elasticfilesystem:CreateTags	elasticfilesystem:CreateTags
elasticfilesystem:DeleteAccessPoint	elasticfilesystem:DeleteAccessPoint
elasticfilesystem:DeleteFileSystem	elasticfilesystem:DeleteFileSystem
elasticfilesystem:DeleteFileSystemPolicy	elasticfilesystem:DeleteFileSystemPolicy
elasticfilesystem:DeleteMountTarget	elasticfilesystem:DeleteMountTarget
elasticfilesystem:DeleteReplicationConfiguration	elasticfilesystem:DeleteReplicationConfiguration
elasticfilesystem:DeleteTags	elasticfilesystem:DeleteTags
elasticfilesystem:DescribeAccessPoints	elasticfilesystem:DescribeAccessPoints
elasticfilesystem:DescribeAccountPreferences	elasticfilesystem:DescribeAccountPreferences
elasticfilesystem:DescribeBackupPolicy	elasticfilesystem:DescribeBackupPolicy
elasticfilesystem:DescribeFileSystemPolicy	elasticfilesystem:DescribeFileSystemPolicy
elasticfilesystem:DescribeFileSystems	elasticfilesystem:DescribeFileSystems
elasticfilesystem:DescribeLifecycleConfiguration	elasticfilesystem:DescribeLifecycleConfiguration
elasticfilesystem:DescribeMountTargetSecurityGroups	elasticfilesystem:DescribeMountTargetSecurityGroups
elasticfilesystem:DescribeMountTargets	elasticfilesystem:DescribeMountTargets
elasticfilesystem:DescribeReplicationConfigurations	elasticfilesystem:DescribeReplicationConfigurations
elasticfilesystem:DescribeTags	elasticfilesystem:DescribeTags
elasticfilesystem:ListTagsForResource	elasticfilesystem:ListTagsForResource
elasticfilesystem:ModifyMountTargetSecurityGroups	elasticfilesystem:ModifyMountTargetSecurityGroups
elasticfilesystem:PutAccountPreferences	elasticfilesystem:PutAccountPreferences
elasticfilesystem:PutBackupPolicy	elasticfilesystem:PutBackupPolicy
elasticfilesystem:PutFileSystemPolicy	elasticfilesystem:PutFileSystemPolicy
elasticfilesystem:PutLifecycleConfiguration	elasticfilesystem:PutLifecycleConfiguration
elasticfilesystem:TagResource	elasticfilesystem:TagResource
